,Vehicle Id,Vehicle Model Year,Vehicle Make,Vehicle Model,Vehicle Price,Vendor Id,Category Id
595,595,2020,RIVIAN,R1T,271423,5,1
596,596,2023,BMW,720E,102175,3,2
597,597,2022,LUCID,AIR,224812,7,2
598,598,2022,Audi,Q5,239309,2,2
599,599,2022,LUCID,AIR,459067,7,1
600,600,2023,Audi,A7,301870,2,1
601,601,2024,LUCID,AIR,263030,7,1
602,602,2024,KIA,EV9,461731,4,1
603,603,2024,BMW,X5,163295,3,1
604,604,2023,Others,Others,114468,8,2
605,605,2024,LUCID,AIR,286040,7,2
606,606,2023,Audi,Q5,191236,2,1
607,607,2020,Tesla,MODEL 3,287901,1,1
608,608,2022,KIA,Soul,349498,4,2
609,609,2023,RIVIAN,EDV,443547,5,1
610,610,2021,RIVIAN,R1T,277029,5,2
611,611,2024,Tesla,MODEL Y,458990,1,2
612,612,2022,LUCID,AIR,340604,7,1
613,613,2021,KIA,OPTIMA,112801,4,1
614,614,2020,KIA,EV9,432592,4,1
615,615,2020,LUCID,AIR,152289,7,2
616,616,2020,BMW,720E,446509,3,1
617,617,2020,Audi,E-TRON,131729,2,1
618,618,2020,KIA,EV9,220509,4,1
619,619,2023,LUCID,AIR,115077,7,2
620,620,2023,LUCID,AIR,173127,7,2
621,621,2020,BMW,720E,345828,3,1
622,622,2020,Audi,E-TRON,174034,2,1
623,623,2021,Tesla,MODEL S,418685,1,1
624,624,2021,Tesla,MODEL S,426547,1,2
625,625,2023,RIVIAN,EDV,299460,5,2
626,626,2023,BMW,X5,178370,3,1
627,627,2024,KIA,SPORTAGE,354004,4,1
628,628,2023,Tesla,MODEL Y,321826,1,1
629,629,2021,BMW,XM,277787,3,2
630,630,2021,KIA,Soul,278366,4,1
631,631,2023,BMW,X5,429600,3,1
632,632,2022,RIVIAN,EDV,153092,5,1
633,633,2024,Audi,A7,350766,2,1
634,634,2020,KIA,Soul,185931,4,1
635,635,2022,TOYOTA,PRIUS,120675,6,2
636,636,2022,Tesla,MODEL X,125678,1,1
637,637,2021,Others,Others,172444,8,2
638,638,2024,BMW,720E,372488,3,1
639,639,2022,BMW,720E,266040,3,1
640,640,2022,RIVIAN,R1S,416511,5,2
641,641,2020,BMW,X5,476084,3,1
642,642,2024,KIA,Soul,488702,4,2
643,643,2022,KIA,Soul,187346,4,1
644,644,2023,Audi,A3,290219,2,2
645,645,2023,Others,Others,367648,8,2
646,646,2022,Audi,A3,384666,2,1
647,647,2021,TOYOTA,PRIUS,277193,6,2
648,648,2021,TOYOTA,RAV4,120571,6,2
649,649,2021,Tesla,MODEL X,178426,1,1
650,650,2021,TOYOTA,RAV4,353636,6,1
651,651,2023,Tesla,MODEL 3,303200,1,1
652,652,2023,KIA,SPORTAGE,338971,4,1
653,653,2020,Audi,E-TRON,303125,2,1
654,654,2023,LUCID,AIR,402137,7,1
655,655,2022,TOYOTA,PRIUS,339856,6,2
656,656,2023,Tesla,MODEL Y,493759,1,1
657,657,2021,Audi,E-TRON,289499,2,2
658,658,2021,KIA,SPORTAGE,364530,4,2
659,659,2023,Audi,Q4,251746,2,1
660,660,2023,Tesla,MODEL 3,222953,1,2
661,661,2023,Others,Others,208852,8,2
662,662,2020,LUCID,AIR,452025,7,1
663,663,2024,TOYOTA,RAV4,377268,6,2
664,664,2024,Others,Others,188904,8,1
665,665,2023,Audi,E-TRON,431094,2,1
666,666,2022,KIA,SPORTAGE,168039,4,2
667,667,2023,TOYOTA,RAV4,226645,6,1
668,668,2024,Others,Others,278788,8,1
669,669,2020,KIA,SPORTAGE,396006,4,1
670,670,2023,BMW,X5,332593,3,1
671,671,2021,Audi,Q4,178256,2,1
672,672,2021,Tesla,MODEL Y,279931,1,2
673,673,2021,Tesla,MODEL S,436956,1,1
674,674,2024,BMW,XM,217686,3,2
675,675,2020,RIVIAN,EDV,483499,5,1
676,676,2021,Audi,A3,276929,2,2
677,677,2020,LUCID,AIR,121733,7,1
678,678,2024,LUCID,AIR,165781,7,1
679,679,2022,Others,Others,283730,8,2
680,680,2021,BMW,X5,347867,3,1
681,681,2022,Tesla,MODEL Y,194085,1,2
682,682,2021,Audi,Q5,214496,2,1
683,683,2023,KIA,EV9,185755,4,1
684,684,2021,RIVIAN,R1T,436044,5,2
685,685,2024,TOYOTA,RAV4,124572,6,1
686,686,2024,RIVIAN,R1S,173785,5,2
687,687,2020,KIA,EV9,389412,4,1
688,688,2021,Tesla,MODEL Y,126857,1,1
689,689,2023,TOYOTA,RAV4,459921,6,1
690,690,2020,TOYOTA,RAV4,299991,6,1
691,691,2022,Audi,Q5,424557,2,2
692,692,2024,RIVIAN,R1S,440950,5,1
693,693,2023,Tesla,MODEL 3,147997,1,1
694,694,2023,BMW,530E,120057,3,2
695,695,2020,Tesla,MODEL S,177322,1,2
696,696,2021,LUCID,AIR,153356,7,1
697,697,2021,Audi,A3,474885,2,1
698,698,2023,LUCID,AIR,169096,7,2
699,699,2021,RIVIAN,R1T,435692,5,2
700,700,2022,LUCID,AIR,338388,7,1
701,701,2022,LUCID,AIR,365696,7,1
702,702,2022,Tesla,MODEL X,327000,1,2
703,703,2021,Tesla,MODEL S,497800,1,2
704,704,2021,BMW,720E,483324,3,1
705,705,2023,BMW,530E,244271,3,1
706,706,2020,BMW,X5,249524,3,2
707,707,2021,Tesla,MODEL Y,225012,1,1
708,708,2023,Others,Others,465879,8,1
709,709,2024,TOYOTA,RAV4,158105,6,1
710,710,2024,Audi,E-TRON,207879,2,1
711,711,2022,LUCID,AIR,401823,7,1
712,712,2024,Tesla,MODEL S,326878,1,2
713,713,2023,Tesla,MODEL X,121080,1,1
714,714,2022,KIA,Soul,248697,4,1
715,715,2023,Audi,A7,478787,2,1
716,716,2020,TOYOTA,BZ4X,472559,6,1
717,717,2024,KIA,OPTIMA,377915,4,2
718,718,2021,Others,Others,398549,8,1
719,719,2024,LUCID,AIR,270329,7,2
720,720,2022,LUCID,AIR,403950,7,2
721,721,2021,TOYOTA,RAV4,142577,6,1
722,722,2024,Tesla,MODEL S,487898,1,1
723,723,2022,Others,Others,291661,8,1
724,724,2023,KIA,OPTIMA,226003,4,2
725,725,2024,Others,Others,287703,8,2
726,726,2021,KIA,EV9,369705,4,1
727,727,2023,Tesla,MODEL 3,182464,1,2
728,728,2023,Others,Others,439224,8,2
729,729,2021,Audi,A3,471165,2,2
730,730,2024,Audi,A3,486587,2,1
731,731,2023,BMW,530E,225792,3,2
732,732,2021,Tesla,MODEL S,311569,1,1
733,733,2022,Tesla,MODEL 3,165480,1,1
734,734,2024,RIVIAN,R1S,143692,5,1
735,735,2021,Audi,A3,109392,2,1
736,736,2022,LUCID,AIR,419280,7,1
737,737,2021,Audi,A3,383339,2,1
738,738,2024,RIVIAN,R1T,342506,5,2
739,739,2022,Tesla,MODEL Y,212249,1,1
740,740,2023,TOYOTA,PRIUS,227622,6,1
741,741,2024,Audi,Q4,263468,2,1
742,742,2023,Others,Others,158641,8,2
743,743,2020,Others,Others,104023,8,2
744,744,2021,Others,Others,282609,8,1
745,745,2024,LUCID,AIR,421111,7,2
746,746,2023,Tesla,MODEL 3,313559,1,1
747,747,2023,BMW,530E,232833,3,1
748,748,2024,TOYOTA,BZ4X,335740,6,1
749,749,2023,Audi,Q4,483233,2,1
750,750,2020,RIVIAN,R1T,436612,5,1
751,751,2022,Others,Others,176175,8,1
752,752,2022,Others,Others,256860,8,1
753,753,2022,RIVIAN,R1S,408681,5,2
754,754,2024,Audi,Q4,340304,2,2
755,755,2024,KIA,EV9,246007,4,1
756,756,2020,TOYOTA,PRIUS,167337,6,2
757,757,2023,Audi,A7,389959,2,2
758,758,2023,Tesla,MODEL X,197518,1,1
759,759,2023,BMW,XM,156563,3,2
760,760,2020,RIVIAN,R1S,119042,5,2
761,761,2020,RIVIAN,EDV,246498,5,1
762,762,2024,Audi,Q5,102303,2,1
763,763,2023,LUCID,AIR,404325,7,2
764,764,2024,RIVIAN,R1S,193084,5,1
765,765,2022,KIA,OPTIMA,433580,4,1
766,766,2022,Others,Others,125478,8,1
767,767,2020,LUCID,AIR,444501,7,2
768,768,2023,Others,Others,270993,8,1
769,769,2020,BMW,X5,347493,3,1
770,770,2022,TOYOTA,BZ4X,446898,6,1
771,771,2024,RIVIAN,R1T,283648,5,2
772,772,2024,KIA,EV9,492055,4,1
773,773,2022,Tesla,MODEL S,304909,1,2
774,774,2021,LUCID,AIR,255976,7,2
775,775,2023,BMW,720E,301624,3,2
776,776,2023,BMW,XM,362383,3,2
777,777,2024,LUCID,AIR,234987,7,2
778,778,2022,LUCID,AIR,430586,7,1
779,779,2021,Tesla,MODEL X,484002,1,1
780,780,2024,Audi,Q5,190491,2,1
781,781,2023,LUCID,AIR,465107,7,2
782,782,2023,Others,Others,232535,8,1
783,783,2020,Tesla,MODEL S,357631,1,1
784,784,2020,RIVIAN,R1T,373874,5,1
785,785,2021,LUCID,AIR,205040,7,2
786,786,2021,Tesla,MODEL 3,427102,1,2
787,787,2020,TOYOTA,PRIUS,274986,6,1
788,788,2022,Audi,E-TRON,297183,2,1
789,789,2022,LUCID,AIR,186005,7,2
790,790,2024,RIVIAN,R1T,407520,5,1
791,791,2023,Others,Others,452787,8,2
792,792,2022,Audi,Q4,357650,2,1
793,793,2021,Audi,A3,219719,2,2
794,794,2022,Audi,A7,233146,2,1
795,795,2024,BMW,XM,481909,3,2
796,796,2021,Tesla,MODEL Y,393010,1,2
797,797,2020,BMW,X5,396540,3,1
798,798,2024,KIA,EV9,274329,4,1
799,799,2021,Tesla,MODEL 3,176161,1,2
800,800,2022,TOYOTA,PRIUS,263423,6,2
801,801,2023,LUCID,AIR,349578,7,2
802,802,2023,LUCID,AIR,452654,7,2
803,803,2020,Tesla,MODEL S,476355,1,1
804,804,2023,KIA,Soul,396657,4,2
805,805,2020,Others,Others,219750,8,2
806,806,2020,TOYOTA,RAV4,394943,6,1
807,807,2021,LUCID,AIR,197849,7,2
808,808,2024,Others,Others,419172,8,1
809,809,2024,KIA,OPTIMA,368685,4,1
810,810,2023,LUCID,AIR,339525,7,2
811,811,2023,BMW,530E,294402,3,2
812,812,2023,Others,Others,119005,8,1
813,813,2024,BMW,720E,222293,3,1
814,814,2020,BMW,X5,318972,3,2
815,815,2022,LUCID,AIR,424099,7,1
816,816,2023,KIA,EV9,488984,4,2
817,817,2020,Others,Others,391696,8,1
818,818,2020,BMW,720E,268161,3,1
819,819,2020,RIVIAN,R1T,343462,5,2
820,820,2022,BMW,X5,177310,3,1
821,821,2020,RIVIAN,R1S,237944,5,1
822,822,2023,BMW,X5,482308,3,2
823,823,2021,KIA,OPTIMA,201027,4,1
824,824,2020,RIVIAN,R1T,109337,5,1
825,825,2023,LUCID,AIR,201891,7,1
826,826,2022,BMW,X5,396108,3,1
827,827,2023,TOYOTA,PRIUS,409136,6,1
828,828,2020,Others,Others,207850,8,2
829,829,2020,KIA,SPORTAGE,230768,4,1
830,830,2020,Others,Others,444491,8,1
831,831,2022,Tesla,MODEL X,310291,1,2
832,832,2024,Others,Others,226224,8,2
833,833,2022,RIVIAN,EDV,289920,5,2
834,834,2024,TOYOTA,RAV4,296767,6,2
835,835,2020,LUCID,AIR,439786,7,1
836,836,2023,Others,Others,326998,8,1
837,837,2024,LUCID,AIR,201798,7,1
838,838,2021,KIA,SPORTAGE,465906,4,1
839,839,2024,RIVIAN,EDV,298390,5,2
840,840,2022,BMW,XM,434728,3,2
841,841,2022,RIVIAN,R1S,120616,5,1
842,842,2023,KIA,OPTIMA,396058,4,1
843,843,2021,RIVIAN,EDV,351030,5,1
844,844,2024,Others,Others,258777,8,2
845,845,2022,Audi,Q4,362721,2,1
846,846,2024,BMW,XM,134776,3,2
847,847,2021,KIA,EV9,249575,4,1
848,848,2021,RIVIAN,R1S,229687,5,1
849,849,2023,RIVIAN,R1S,110155,5,2
850,850,2021,BMW,530E,122545,3,1
851,851,2020,BMW,720E,307472,3,1
852,852,2022,KIA,Soul,198539,4,1
853,853,2024,TOYOTA,PRIUS,327368,6,2
854,854,2023,KIA,OPTIMA,182574,4,2
855,855,2022,Tesla,MODEL 3,455286,1,2
856,856,2022,RIVIAN,EDV,166034,5,2
857,857,2023,KIA,OPTIMA,483508,4,1
858,858,2021,KIA,Soul,280647,4,1
859,859,2024,Tesla,MODEL 3,218471,1,1
860,860,2023,RIVIAN,R1S,162724,5,2
861,861,2023,KIA,Soul,269413,4,1
862,862,2024,Tesla,MODEL Y,272034,1,2
863,863,2021,LUCID,AIR,124730,7,2
864,864,2020,Audi,E-TRON,371312,2,2
865,865,2020,Tesla,MODEL X,303763,1,1
866,866,2022,TOYOTA,BZ4X,205868,6,2
867,867,2024,Audi,Q5,489466,2,1
868,868,2020,KIA,EV9,112037,4,1
869,869,2021,RIVIAN,R1T,205525,5,2
870,870,2021,BMW,720E,267528,3,2
871,871,2023,BMW,X5,480996,3,2
872,872,2024,TOYOTA,RAV4,184447,6,1
873,873,2021,Audi,A7,278982,2,2
874,874,2022,KIA,OPTIMA,310000,4,2
875,875,2022,RIVIAN,R1S,171756,5,2
876,876,2020,BMW,XM,216468,3,1
877,877,2021,TOYOTA,RAV4,184813,6,2
878,878,2021,Others,Others,465891,8,1
879,879,2020,BMW,XM,428327,3,2
880,880,2023,Tesla,MODEL Y,298215,1,1
881,881,2022,KIA,OPTIMA,302341,4,1
882,882,2022,LUCID,AIR,315858,7,1
883,883,2023,Tesla,MODEL 3,230083,1,2
884,884,2023,Others,Others,294341,8,2
885,885,2021,TOYOTA,RAV4,351757,6,2
886,886,2023,TOYOTA,PRIUS,379109,6,1
887,887,2020,Audi,E-TRON,239740,2,1
888,888,2021,LUCID,AIR,252392,7,1
889,889,2024,Tesla,MODEL S,235762,1,2
890,890,2020,Audi,E-TRON,146282,2,2
891,891,2022,BMW,720E,359662,3,1
892,892,2021,Tesla,MODEL 3,350838,1,1
893,893,2024,Audi,Q5,191753,2,2
894,894,2020,BMW,XM,100563,3,2
895,895,2022,RIVIAN,R1S,106253,5,1
896,896,2022,TOYOTA,RAV4,151983,6,2
897,897,2022,Audi,Q5,106712,2,2
898,898,2023,Audi,Q5,127467,2,1
899,899,2024,Tesla,MODEL X,163316,1,2
900,900,2022,TOYOTA,BZ4X,154795,6,1
901,901,2021,RIVIAN,EDV,320199,5,1
902,902,2021,BMW,720E,458306,3,1
903,903,2020,KIA,EV9,126918,4,2
904,904,2024,Others,Others,373053,8,2
905,905,2021,LUCID,AIR,312394,7,1
906,906,2021,Others,Others,483286,8,1
907,907,2022,TOYOTA,BZ4X,434173,6,2
908,908,2023,Others,Others,259903,8,1
909,909,2022,KIA,OPTIMA,124374,4,2
910,910,2024,TOYOTA,PRIUS,298428,6,2
911,911,2020,TOYOTA,PRIUS,360935,6,1
912,912,2021,TOYOTA,BZ4X,221369,6,1
913,913,2020,Others,Others,313167,8,1
914,914,2021,Others,Others,138185,8,2
915,915,2021,Audi,A3,421297,2,1
916,916,2021,Tesla,MODEL Y,136626,1,2
917,917,2022,BMW,720E,494221,3,1
918,918,2021,Tesla,MODEL X,291372,1,2
919,919,2023,RIVIAN,R1T,223598,5,2
920,920,2022,TOYOTA,RAV4,159234,6,2
921,921,2023,Others,Others,164110,8,1
922,922,2020,Audi,Q4,133334,2,2
923,923,2024,BMW,720E,494431,3,1
924,924,2020,BMW,530E,173061,3,1
925,925,2024,KIA,SPORTAGE,495741,4,1
926,926,2021,Tesla,MODEL S,442140,1,1
927,927,2020,TOYOTA,RAV4,389168,6,1
928,928,2020,BMW,720E,132434,3,2
929,929,2024,TOYOTA,PRIUS,175545,6,2
930,930,2020,KIA,EV9,452067,4,1
931,931,2020,Audi,Q4,126399,2,1
932,932,2022,Audi,A3,301841,2,1
933,933,2020,TOYOTA,RAV4,398427,6,2
934,934,2022,LUCID,AIR,202973,7,2
935,935,2023,KIA,EV9,153211,4,2
936,936,2023,LUCID,AIR,404003,7,1
937,937,2024,Audi,A3,337000,2,1
938,938,2021,Tesla,MODEL X,151345,1,2
939,939,2022,TOYOTA,BZ4X,365395,6,1
940,940,2023,TOYOTA,PRIUS,304726,6,2
941,941,2023,KIA,SPORTAGE,342433,4,2
942,942,2022,RIVIAN,R1T,254252,5,2
943,943,2021,Others,Others,218466,8,1
944,944,2023,Others,Others,128728,8,1
945,945,2024,TOYOTA,PRIUS,282317,6,1
946,946,2020,Audi,A3,189567,2,1
947,947,2022,Others,Others,388643,8,2
948,948,2020,Audi,A7,447656,2,1
949,949,2022,Tesla,MODEL 3,368350,1,2
950,950,2023,Others,Others,147509,8,1
951,951,2020,Others,Others,419199,8,1
952,952,2022,Others,Others,339313,8,1
953,953,2023,Audi,E-TRON,466846,2,2
954,954,2020,BMW,530E,278973,3,2
955,955,2024,LUCID,AIR,489179,7,1
956,956,2023,RIVIAN,R1S,379684,5,1
957,957,2021,BMW,530E,253606,3,2
958,958,2022,LUCID,AIR,260156,7,2
959,959,2022,RIVIAN,R1T,340993,5,2
960,960,2023,BMW,XM,490584,3,1
961,961,2020,Audi,E-TRON,422767,2,1
962,962,2022,RIVIAN,R1S,282036,5,1
963,963,2021,RIVIAN,R1T,203107,5,1
964,964,2021,Audi,Q5,308688,2,2
965,965,2023,BMW,XM,268471,3,2
966,966,2023,RIVIAN,R1T,151672,5,2
967,967,2024,BMW,720E,343455,3,2
968,968,2021,LUCID,AIR,286827,7,1
969,969,2024,TOYOTA,BZ4X,415980,6,1
970,970,2020,Audi,Q4,267180,2,2
971,971,2022,BMW,XM,459745,3,1
972,972,2021,Others,Others,488768,8,1
973,973,2020,Audi,Q4,231958,2,1
974,974,2024,BMW,XM,185918,3,1
975,975,2023,LUCID,AIR,276091,7,1
976,976,2020,LUCID,AIR,227232,7,2
977,977,2024,Audi,Q5,308788,2,2
978,978,2021,BMW,X5,388642,3,1
979,979,2022,Tesla,MODEL X,324736,1,1
980,980,2021,Audi,A3,122281,2,1
981,981,2021,KIA,OPTIMA,216947,4,2
982,982,2021,BMW,530E,110731,3,2
983,983,2020,LUCID,AIR,214695,7,1
984,984,2022,BMW,XM,103238,3,1
985,985,2022,TOYOTA,PRIUS,242968,6,1
986,986,2021,Others,Others,285503,8,1
987,987,2021,BMW,530E,226017,3,1
988,988,2022,KIA,Soul,415173,4,2
989,989,2022,TOYOTA,PRIUS,219459,6,1
990,990,2023,BMW,530E,243188,3,2
991,991,2024,RIVIAN,R1T,475036,5,1
992,992,2021,TOYOTA,RAV4,488320,6,2
993,993,2022,BMW,530E,111230,3,2
994,994,2022,Audi,A3,359890,2,2
995,995,2021,RIVIAN,EDV,164672,5,2
996,996,2020,RIVIAN,R1T,234720,5,1
997,997,2020,TOYOTA,BZ4X,349794,6,1
998,998,2022,TOYOTA,BZ4X,231080,6,2
999,999,2021,LUCID,AIR,173888,7,2
1000,1000,2021,RIVIAN,EDV,364697,5,1
1001,1001,2021,Audi,Q5,277600,2,2
1002,1002,2023,RIVIAN,R1S,431709,5,1
1003,1003,2023,RIVIAN,EDV,267142,5,2
1004,1004,2024,RIVIAN,EDV,371664,5,2
1005,1005,2024,KIA,OPTIMA,474417,4,2
1006,1006,2021,LUCID,AIR,464856,7,2
1007,1007,2024,LUCID,AIR,200287,7,2
1008,1008,2024,Others,Others,498299,8,2
1009,1009,2021,TOYOTA,RAV4,154846,6,1
1010,1010,2021,Audi,Q4,299340,2,1
1011,1011,2024,TOYOTA,PRIUS,338245,6,1
1012,1012,2021,BMW,XM,115706,3,2
1013,1013,2022,Others,Others,487365,8,1
1014,1014,2024,Audi,Q5,303573,2,2
1015,1015,2024,Tesla,MODEL S,216503,1,1
1016,1016,2024,Others,Others,156024,8,1
1017,1017,2024,KIA,SPORTAGE,467599,4,1
1018,1018,2022,LUCID,AIR,419705,7,2
1019,1019,2023,Others,Others,298604,8,2
1020,1020,2024,RIVIAN,R1S,144622,5,2
1021,1021,2023,Audi,E-TRON,151809,2,1
1022,1022,2022,Tesla,MODEL 3,487940,1,1
1023,1023,2020,Others,Others,405992,8,2
1024,1024,2023,Tesla,MODEL Y,362376,1,1
1025,1025,2021,KIA,OPTIMA,459016,4,1
1026,1026,2021,RIVIAN,EDV,495177,5,1
1027,1027,2024,Audi,E-TRON,476055,2,1
1028,1028,2024,Tesla,MODEL 3,140729,1,2
1029,1029,2024,BMW,530E,476841,3,2
1030,1030,2024,Tesla,MODEL Y,430412,1,2
1031,1031,2023,Audi,A7,160600,2,1
1032,1032,2024,TOYOTA,PRIUS,361229,6,1
1033,1033,2023,KIA,Soul,136656,4,1
1034,1034,2023,Audi,Q5,140719,2,1
1035,1035,2023,Tesla,MODEL Y,315701,1,2
1036,1036,2024,Audi,Q5,122105,2,2
1037,1037,2020,BMW,530E,457844,3,1
1038,1038,2022,LUCID,AIR,248378,7,1
1039,1039,2021,Tesla,MODEL S,355812,1,1
1040,1040,2020,Audi,A7,208397,2,1
1041,1041,2022,KIA,OPTIMA,158068,4,1
1042,1042,2022,Tesla,MODEL S,459506,1,1
1043,1043,2023,RIVIAN,R1T,442361,5,2
1044,1044,2024,RIVIAN,EDV,169875,5,2
1045,1045,2022,Audi,A3,109587,2,1
1046,1046,2021,RIVIAN,R1S,259890,5,1
1047,1047,2023,KIA,SPORTAGE,228265,4,1
1048,1048,2024,RIVIAN,R1S,206162,5,1
1049,1049,2023,Tesla,MODEL S,438282,1,1
1050,1050,2022,TOYOTA,BZ4X,341272,6,1
1051,1051,2023,Tesla,MODEL X,357764,1,2
1052,1052,2021,Audi,A3,262907,2,1
1053,1053,2023,Tesla,MODEL 3,422263,1,2
1054,1054,2021,Audi,Q5,121856,2,1
1055,1055,2022,BMW,530E,360806,3,1
1056,1056,2024,Tesla,MODEL 3,420044,1,1
1057,1057,2023,KIA,Soul,381269,4,1
1058,1058,2022,TOYOTA,BZ4X,249338,6,1
1059,1059,2023,BMW,X5,111524,3,2
1060,1060,2022,Audi,Q5,443288,2,2
1061,1061,2021,Audi,A7,488236,2,2
1062,1062,2023,TOYOTA,BZ4X,141060,6,1
1063,1063,2024,Others,Others,440980,8,1
1064,1064,2024,Audi,A7,194871,2,2
1065,1065,2023,Audi,Q5,398644,2,2
1066,1066,2020,TOYOTA,PRIUS,223272,6,1
1067,1067,2024,TOYOTA,PRIUS,301256,6,2
1068,1068,2024,TOYOTA,BZ4X,185687,6,2
1069,1069,2020,LUCID,AIR,371203,7,1
1070,1070,2024,Audi,Q4,444949,2,1
1071,1071,2024,Audi,A7,467189,2,2
1072,1072,2024,LUCID,AIR,180001,7,1
1073,1073,2023,RIVIAN,EDV,343168,5,1
1074,1074,2024,Audi,E-TRON,200512,2,2
1075,1075,2021,Others,Others,190254,8,2
1076,1076,2023,Audi,A3,369419,2,2
1077,1077,2024,Tesla,MODEL Y,429613,1,2
1078,1078,2024,BMW,XM,188805,3,2
1079,1079,2023,Others,Others,218146,8,1
1080,1080,2020,Others,Others,158642,8,1
1081,1081,2021,BMW,720E,437776,3,2
1082,1082,2021,TOYOTA,PRIUS,145459,6,2
1083,1083,2024,TOYOTA,RAV4,470134,6,2
1084,1084,2024,RIVIAN,R1T,106422,5,2
1085,1085,2023,Tesla,MODEL X,291463,1,2
1086,1086,2022,BMW,720E,365405,3,2
1087,1087,2022,Tesla,MODEL S,221143,1,1
1088,1088,2022,TOYOTA,BZ4X,381228,6,1
1089,1089,2023,Audi,Q5,272418,2,1
1090,1090,2024,Audi,A7,124564,2,2
1091,1091,2020,KIA,OPTIMA,192083,4,1
1092,1092,2022,LUCID,AIR,130363,7,2
1093,1093,2020,TOYOTA,BZ4X,339537,6,1
1094,1094,2020,LUCID,AIR,144803,7,1
1095,1095,2024,Tesla,MODEL X,184883,1,2
1096,1096,2021,Audi,A7,192182,2,1
1097,1097,2024,Audi,A3,324688,2,1
1098,1098,2024,LUCID,AIR,172165,7,1
1099,1099,2023,KIA,OPTIMA,368611,4,1
1100,1100,2022,BMW,X5,249900,3,1
1101,1101,2024,Others,Others,101615,8,2
1102,1102,2020,Audi,A7,271434,2,2
1103,1103,2021,LUCID,AIR,151974,7,1
1104,1104,2024,KIA,OPTIMA,234436,4,1
1105,1105,2020,TOYOTA,RAV4,109236,6,2
1106,1106,2021,KIA,EV9,322406,4,2
1107,1107,2023,Tesla,MODEL S,495297,1,2
1108,1108,2022,BMW,530E,326704,3,1
1109,1109,2024,Tesla,MODEL 3,129227,1,1
1110,1110,2021,Others,Others,235383,8,2
1111,1111,2021,RIVIAN,R1S,165810,5,2
1112,1112,2021,KIA,EV9,156687,4,1
1113,1113,2022,KIA,EV9,377424,4,1
1114,1114,2020,KIA,OPTIMA,393676,4,1
1115,1115,2023,TOYOTA,BZ4X,279346,6,2
1116,1116,2020,Audi,A3,166556,2,2
1117,1117,2023,Tesla,MODEL 3,329174,1,1
1118,1118,2024,TOYOTA,BZ4X,396400,6,2
1119,1119,2023,TOYOTA,PRIUS,497283,6,2
1120,1120,2020,LUCID,AIR,442860,7,2
1121,1121,2022,KIA,SPORTAGE,426026,4,2
1122,1122,2020,Audi,E-TRON,199210,2,2
1123,1123,2022,Tesla,MODEL 3,257688,1,1
1124,1124,2022,Others,Others,292826,8,2
1125,1125,2023,RIVIAN,R1T,423328,5,2
1126,1126,2022,TOYOTA,PRIUS,235638,6,1
1127,1127,2023,Tesla,MODEL 3,350110,1,1
1128,1128,2023,KIA,OPTIMA,284016,4,1
1129,1129,2022,Audi,A3,235631,2,1
1130,1130,2022,Tesla,MODEL S,458926,1,2
1131,1131,2021,Tesla,MODEL Y,422615,1,1
1132,1132,2022,RIVIAN,EDV,280162,5,1
1133,1133,2020,LUCID,AIR,374718,7,1
1134,1134,2024,Others,Others,252517,8,1
1135,1135,2024,Audi,Q4,362219,2,2
1136,1136,2020,Tesla,MODEL X,361867,1,1
1137,1137,2021,TOYOTA,BZ4X,278612,6,2
1138,1138,2022,Audi,Q4,200610,2,1
1139,1139,2022,Audi,Q4,384877,2,2
1140,1140,2024,RIVIAN,R1S,470956,5,1
1141,1141,2021,TOYOTA,BZ4X,209406,6,1
1142,1142,2024,Audi,A3,105401,2,1
1143,1143,2021,LUCID,AIR,111279,7,1
1144,1144,2024,BMW,X5,463231,3,1
1145,1145,2022,TOYOTA,BZ4X,165011,6,2
1146,1146,2021,KIA,SPORTAGE,355624,4,1
1147,1147,2023,Audi,Q5,289195,2,2
1148,1148,2020,RIVIAN,R1T,485793,5,1
1149,1149,2020,Others,Others,122022,8,1
1150,1150,2020,TOYOTA,RAV4,206879,6,1
1151,1151,2022,LUCID,AIR,498120,7,1
1152,1152,2020,TOYOTA,RAV4,254134,6,1
1153,1153,2022,LUCID,AIR,414989,7,1
1154,1154,2023,Others,Others,262367,8,2
1155,1155,2024,LUCID,AIR,453386,7,1
1156,1156,2021,Tesla,MODEL X,374858,1,2
1157,1157,2021,Tesla,MODEL Y,287032,1,1
1158,1158,2022,RIVIAN,R1T,157590,5,1
1159,1159,2022,TOYOTA,PRIUS,146335,6,1
1160,1160,2021,Tesla,MODEL 3,464869,1,1
1161,1161,2023,BMW,X5,243112,3,1
1162,1162,2022,LUCID,AIR,494366,7,1
1163,1163,2023,Tesla,MODEL Y,487001,1,2
1164,1164,2021,Tesla,MODEL S,324326,1,1
1165,1165,2021,KIA,SPORTAGE,295745,4,2
1166,1166,2024,KIA,EV9,370283,4,2
1167,1167,2022,BMW,X5,342876,3,2
1168,1168,2020,RIVIAN,R1T,269589,5,2
1169,1169,2020,BMW,XM,245964,3,2
1170,1170,2020,KIA,SPORTAGE,215613,4,2
1171,1171,2022,TOYOTA,RAV4,225386,6,1
1172,1172,2021,RIVIAN,R1S,176549,5,2
1173,1173,2020,Others,Others,377900,8,1
1174,1174,2022,Tesla,MODEL S,249823,1,1
1175,1175,2021,Others,Others,360596,8,1
